n,tier,channel,title,status,quote,file
78,B,Telenor,Telco Tech Talks: Why is Amazon so successful?,ok,"결국 클라우드 기술은 목적을 달성하기 위한 수단일 뿐이고, 궁극적으로는 조직을 혁신하는 것이라는 점입니다.",transcripts/channels/Telenor/Telco_Tech_Talks_Why_is_Amazon_so_successful__u-hbE8vRNw8.md
78,B,Telenor,Telco Tech Talks: Why is Amazon so successful?,ok,저는 이러한 리더십이 직원들에게 ' 플랜 B를 없애는 것'이라고 부릅니다.,transcripts/channels/Telenor/Telco_Tech_Talks_Why_is_Amazon_so_successful__u-hbE8vRNw8.md
78,B,Telenor,Telco Tech Talks: Why is Amazon so successful?,ok,하지만 ' 한 달 안에 50개의 애플리케이션을 이전하겠다'라는 목표를 세우고 성공한 팀들을 많이 봐왔습니다.,transcripts/channels/Telenor/Telco_Tech_Talks_Why_is_Amazon_so_successful__u-hbE8vRNw8.md
78,B,Telenor,Telco Tech Talks: Why is Amazon so successful?,ok,"왜냐하면 당신은 기본적으로 전체 가치 사슬을 스스로 통제하고, 이미 성공을 가져다준 것을 강화하는 데 익숙해져 있었기 때문입니다.",transcripts/channels/Telenor/Telco_Tech_Talks_Why_is_Amazon_so_successful__u-hbE8vRNw8.md
79,B,Unilever,CEO addresses Barclays Global Consumer Staples Conference 2025 | Unilever,ok,"각 국가별로 수익을 창출하는 매우 복잡한 매트릭스 조직 구조를 가지고 있지만, 중앙 조직은 카테고리 전략, 브랜드 혁신 등을 담당하는 매우 비대해진 조직입니다.",transcripts/channels/Unilever/CEO_addresses_Barclays_Global_Consumer_Staples_Conference_20__yxNDSJUzFm8.md
79,B,Unilever,CEO addresses Barclays Global Consumer Staples Conference 2025 | Unilever,ok,저희 조직의 책임성 측면에서 지난 18개월 동안 사무직 인력을 실제로 18% 감축했습니다.,transcripts/channels/Unilever/CEO_addresses_Barclays_Global_Consumer_Staples_Conference_20__yxNDSJUzFm8.md
79,B,Unilever,CEO addresses Barclays Global Consumer Staples Conference 2025 | Unilever,ok,우리는 유통 시스템을 획기적으로 디지털화해야 한다는 것도 알고 있습니다.,transcripts/channels/Unilever/CEO_addresses_Barclays_Global_Consumer_Staples_Conference_20__yxNDSJUzFm8.md
79,B,Unilever,CEO addresses Barclays Global Consumer Staples Conference 2025 | Unilever,ok,저희가 보유한 인프라를 활용하는 기업은 소규모 업체에 비해 잠재적인 경쟁 우위를 확보할 수 있다고 생각합니다.,transcripts/channels/Unilever/CEO_addresses_Barclays_Global_Consumer_Staples_Conference_20__yxNDSJUzFm8.md
80,B,Unilever,Consumer Analyst Group of New York Conference 2026 | Unilever,ok,우리는 현재 2년 전보다 35% 적은 인력으로 해당 사업 부문을 운영하고 있습니다,transcripts/channels/Unilever/Consumer_Analyst_Group_of_New_York_Conference_2026_Unilever__SXT5EV4VR-U.md
80,B,Unilever,Consumer Analyst Group of New York Conference 2026 | Unilever,ok,이는 콘텐츠 제작에 인공지능을 대규모로 도입할 때에만 가능합니다,transcripts/channels/Unilever/Consumer_Analyst_Group_of_New_York_Conference_2026_Unilever__SXT5EV4VR-U.md
80,B,Unilever,Consumer Analyst Group of New York Conference 2026 | Unilever,ok,오늘 저희는 구글과 중요한 전략적 파트너십을 발표했습니다,transcripts/channels/Unilever/Consumer_Analyst_Group_of_New_York_Conference_2026_Unilever__SXT5EV4VR-U.md
80,B,Unilever,Consumer Analyst Group of New York Conference 2026 | Unilever,ok,"우리는 실제로 공급망과 영업 사이에 전담 조직을 구축하고, 기술 기반의 에이전트 솔루션을 통해 실질적인 공급을 확보하고 수요를 포착하고 있습니다.",transcripts/channels/Unilever/Consumer_Analyst_Group_of_New_York_Conference_2026_Unilever__SXT5EV4VR-U.md
81,B,Unilever,Investor Event 2024 CEO Presentation | Unilever,ok,"이를 위해 AI 기반 역량을 갖춘 팀을 구성해야 하며, 그렇지 않으면 필요한 양의 콘텐츠를 제작할 수 없습니다.",transcripts/channels/Unilever/Investor_Event_2024_CEO_Presentation_Unilever__r_BOLVAd0Kw.md
81,B,Unilever,Investor Event 2024 CEO Presentation | Unilever,ok,"우리는 연구 개발 방식을 근본적으로 바꾸고 있으며, 실험실에서의 물리적 실험에서 AI 기반 예측 모델링 및 시뮬레이션으로 전환하고 있습니다.",transcripts/channels/Unilever/Investor_Event_2024_CEO_Presentation_Unilever__r_BOLVAd0Kw.md
81,B,Unilever,Investor Event 2024 CEO Presentation | Unilever,ok,"한때는 500개가 넘는 소규모 실험을 진행했지만, 이제는 더 적고, 더 크고, 더 나은, 더 큰 영향력을 가진 6가지 핵심 투자로 압축했습니다.",transcripts/channels/Unilever/Investor_Event_2024_CEO_Presentation_Unilever__r_BOLVAd0Kw.md
81,B,Unilever,Investor Event 2024 CEO Presentation | Unilever,ok,단 한 명의 운영자만 있으면 모니터링하고 제어 센터에서 제공하는 예측 정보를 활용할 수 있는 자율 시설을 상상해 보세요.,transcripts/channels/Unilever/Investor_Event_2024_CEO_Presentation_Unilever__r_BOLVAd0Kw.md
82,B,Unilever,Investor Event 2024 | Unilever,ok,"인공지능이란 무엇인가 일종의 제3의 물결 산업혁명 이후 생산성 혁명, 그리고 디지털",transcripts/channels/Unilever/Investor_Event_2024_Unilever__yuMA_iYdq4w.md
82,B,Unilever,Investor Event 2024 | Unilever,ok,AI를 요청하는 이유는 그렇지 않으면 경쟁에 참여할 수 있는 라이선스를 받지 못할 것입니다.,transcripts/channels/Unilever/Investor_Event_2024_Unilever__yuMA_iYdq4w.md
82,B,Unilever,Investor Event 2024 | Unilever,ok,투자는 실제로 100% 움직이는 것이 목표였습니다.,transcripts/channels/Unilever/Investor_Event_2024_Unilever__yuMA_iYdq4w.md
82,B,Unilever,Investor Event 2024 | Unilever,ok,우리 운영에 AI를 적용하는 것을 의미합니다.,transcripts/channels/Unilever/Investor_Event_2024_Unilever__yuMA_iYdq4w.md
83,B,Waymo,SXSW 2024 | Waymo’s Roadmap for a Multi-City AV Service,ok,분사 직후 우리가 내린 가장 중요한 결정 중 하나는 차량을 만들지 않기로 한 것이었습니다.,transcripts/channels/Waymo/SXSW_2024_Waymo’s_Roadmap_for_a_Multi-City_AV_Service__Qot1uX2g9jk.md
83,B,Waymo,SXSW 2024 | Waymo’s Roadmap for a Multi-City AV Service,ok,그리고 우리가 즉시 깨달은 것은 사람들이 기술의 실제 능력 이상으로 기술을 신뢰한다는 점입니다,transcripts/channels/Waymo/SXSW_2024_Waymo’s_Roadmap_for_a_Multi-City_AV_Service__Qot1uX2g9jk.md
83,B,Waymo,SXSW 2024 | Waymo’s Roadmap for a Multi-City AV Service,ok,"그 결과 인명 피해 청구는 100%, 재산 피해 청구는 76%나 줄었다는 사실을 알게 되었습니다",transcripts/channels/Waymo/SXSW_2024_Waymo’s_Roadmap_for_a_Multi-City_AV_Service__Qot1uX2g9jk.md
83,B,Waymo,SXSW 2024 | Waymo’s Roadmap for a Multi-City AV Service,ok,"네, 일자리가 사라질 거라는 건 사실이에요.",transcripts/channels/Waymo/SXSW_2024_Waymo’s_Roadmap_for_a_Multi-City_AV_Service__Qot1uX2g9jk.md
83,B,Waymo,SXSW 2024 | Waymo’s Roadmap for a Multi-City AV Service,ok,"저희는 그런 종류의 대화, 그러니까 트롤리 문제에 대한 대화는 하지 않습니다.",transcripts/channels/Waymo/SXSW_2024_Waymo’s_Roadmap_for_a_Multi-City_AV_Service__Qot1uX2g9jk.md
84,B,Weights & Biases,"AI, autonomy, and the future of naval warfare with Captain Jon Haase, United States Navy",ok,"단순히 추가 모듈을 장착하는 것이기 때문에 10% 정도의 변화라고 생각했지만, 실제로는 90%의 변화가 있었습니다.","transcripts/channels/Weights_&_Biases/AI,_autonomy,_and_the_future_of_naval_warfare_with_Captain_J__guxzPymyz-w.md"
84,B,Weights & Biases,"AI, autonomy, and the future of naval warfare with Captain Jon Haase, United States Navy",ok,"인간의 생명을 앗아가는 것은 너무나 중대한 일이기에, 앞으로 인간이 직접 개입하지 않고 인공지능이나 자율 시스템에 그 책임을 맡기는 것은 상상할 수 없습니다.","transcripts/channels/Weights_&_Biases/AI,_autonomy,_and_the_future_of_naval_warfare_with_Captain_J__guxzPymyz-w.md"
84,B,Weights & Biases,"AI, autonomy, and the future of naval warfare with Captain Jon Haase, United States Navy",ok,흥미롭게도 소프트웨어는 전쟁에서 승리한 적이 없습니다.,"transcripts/channels/Weights_&_Biases/AI,_autonomy,_and_the_future_of_naval_warfare_with_Captain_J__guxzPymyz-w.md"
84,B,Weights & Biases,"AI, autonomy, and the future of naval warfare with Captain Jon Haase, United States Navy",ok,"처음에는 도입 속도가 느렸는데, 문제는 제 팀원들이 AI를 업무에 활용하거나 업무 효율을 높이는 데 사용하는 것이 부정적으로 비춰질까 봐 걱정했다는 점입니다.","transcripts/channels/Weights_&_Biases/AI,_autonomy,_and_the_future_of_naval_warfare_with_Captain_J__guxzPymyz-w.md"
84,B,Weights & Biases,"AI, autonomy, and the future of naval warfare with Captain Jon Haase, United States Navy",ok,저희도 당신이 사용하는 것과 같은 도구를 사용하기 시작했을 뿐입니다,"transcripts/channels/Weights_&_Biases/AI,_autonomy,_and_the_future_of_naval_warfare_with_Captain_J__guxzPymyz-w.md"
85,B,Weights & Biases,"Are Humanoid Robots Actually Coming to Your Home? | Nikolaus, Rerun",ok,지금까지 데이터 모델을 아마 네 번 정도 재설계하신 셈이네요,"transcripts/channels/Weights_&_Biases/Are_Humanoid_Robots_Actually_Coming_to_Your_Home_Nikolaus,_R__vvvwWv5BK-s.md"
85,B,Weights & Biases,"Are Humanoid Robots Actually Coming to Your Home? | Nikolaus, Rerun",ok,기본적으로 그런 시스템이 작동하고 있긴 하지만 아직 대규모는 아닙니다.,"transcripts/channels/Weights_&_Biases/Are_Humanoid_Robots_Actually_Coming_to_Your_Home_Nikolaus,_R__vvvwWv5BK-s.md"
85,B,Weights & Biases,"Are Humanoid Robots Actually Coming to Your Home? | Nikolaus, Rerun",ok,"로봇 기술은 아직 완전한 제품 수준에 도달하지 못했지만, 일부 기업들이 가정용 로봇을 출시하기 시작하는 것은 고무적인 일입니다.","transcripts/channels/Weights_&_Biases/Are_Humanoid_Robots_Actually_Coming_to_Your_Home_Nikolaus,_R__vvvwWv5BK-s.md"
85,B,Weights & Biases,"Are Humanoid Robots Actually Coming to Your Home? | Nikolaus, Rerun",ok,실제 문제를 해결하는 방법 중 하나는 하드웨어를 공동으로 설계하고 개발하는 것입니다.,"transcripts/channels/Weights_&_Biases/Are_Humanoid_Robots_Actually_Coming_to_Your_Home_Nikolaus,_R__vvvwWv5BK-s.md"
85,B,Weights & Biases,"Are Humanoid Robots Actually Coming to Your Home? | Nikolaus, Rerun",ok,그러니까 이 모든 데이터 형식은 머신 러닝 이전 시대를 위해 만들어진 것입니다.,"transcripts/channels/Weights_&_Biases/Are_Humanoid_Robots_Actually_Coming_to_Your_Home_Nikolaus,_R__vvvwWv5BK-s.md"
86,B,Weights & Biases,"Deepseek, Stargate and AI’s $600 billion question with Sequoia Capital’s David Cahn",ok,마치 우리가 AI 수익으로 갚아야 하는 부채와 같습니다.,"transcripts/channels/Weights_&_Biases/Deepseek,_Stargate_and_AI’s_$600_billion_question_with_Sequo__2Bpf7lOfYiA.md"
86,B,Weights & Biases,"Deepseek, Stargate and AI’s $600 billion question with Sequoia Capital’s David Cahn",ok,이러한 데이터 센터에 투자되는 자금은 지난 10년간 구축해 온 매우 수익성 높은 사업에서 얻은 기존 이익에서 나오고 있습니다.,"transcripts/channels/Weights_&_Biases/Deepseek,_Stargate_and_AI’s_$600_billion_question_with_Sequo__2Bpf7lOfYiA.md"
86,B,Weights & Biases,"Deepseek, Stargate and AI’s $600 billion question with Sequoia Capital’s David Cahn",ok,딥시크는 데이터 센터에 수천억 달러를 투자할 필요가 없을지도 모른다는 아이디어입니다.,"transcripts/channels/Weights_&_Biases/Deepseek,_Stargate_and_AI’s_$600_billion_question_with_Sequo__2Bpf7lOfYiA.md"
86,B,Weights & Biases,"Deepseek, Stargate and AI’s $600 billion question with Sequoia Capital’s David Cahn",ok,따라서 모두가 경쟁하기 위해 투자를 해야 한다는 인식이 있습니다.,"transcripts/channels/Weights_&_Biases/Deepseek,_Stargate_and_AI’s_$600_billion_question_with_Sequo__2Bpf7lOfYiA.md"
86,B,Weights & Biases,"Deepseek, Stargate and AI’s $600 billion question with Sequoia Capital’s David Cahn",ok,"앞으로 이러한 추세가 더욱 확산될 것이라고 생각하며, 이는 장기적으로 엄청난 생산성 및 매출 증대를 가져올 것입니다.","transcripts/channels/Weights_&_Biases/Deepseek,_Stargate_and_AI’s_$600_billion_question_with_Sequo__2Bpf7lOfYiA.md"
87,B,Weights & Biases,LLMOps in action: Streamlining the path from prototype to production,ok,easy to demo hard to productionize,transcripts/channels/Weights_&_Biases/LLMOps_in_action_Streamlining_the_path_from_prototype_to_pro__E1DTsgbZPhw.md
87,B,Weights & Biases,LLMOps in action: Streamlining the path from prototype to production,ok,it's all about just having something in place that culturally you can agree on,transcripts/channels/Weights_&_Biases/LLMOps_in_action_Streamlining_the_path_from_prototype_to_pro__E1DTsgbZPhw.md
87,B,Weights & Biases,LLMOps in action: Streamlining the path from prototype to production,ok,a cultural belief within the organization that this is how we go about things,transcripts/channels/Weights_&_Biases/LLMOps_in_action_Streamlining_the_path_from_prototype_to_pro__E1DTsgbZPhw.md
87,B,Weights & Biases,LLMOps in action: Streamlining the path from prototype to production,ok,what we're seeing at the moment is most organizations are at this eyeballing phase where they,transcripts/channels/Weights_&_Biases/LLMOps_in_action_Streamlining_the_path_from_prototype_to_pro__E1DTsgbZPhw.md
87,B,Weights & Biases,LLMOps in action: Streamlining the path from prototype to production,ok,it's really the culture that glues everything together,transcripts/channels/Weights_&_Biases/LLMOps_in_action_Streamlining_the_path_from_prototype_to_pro__E1DTsgbZPhw.md
88,B,Weights & Biases,Snowflake’s CEO Sridhar Ramaswamy on 700+ LLM enterprise use cases,ok,"프랭크 마셜의 비유를 빌리자면, AI 전담팀, 데이터 엔지니어링 전담팀이 있습니다. 저는 전체적인 관점에서 함께 일하는 문화를 더욱 강조하고 있습니다.",transcripts/channels/Weights_&_Biases/Snowflake’s_CEO_Sridhar_Ramaswamy_on_700+_LLM_enterprise_use__WUJIrkb3sow.md
88,B,Weights & Biases,Snowflake’s CEO Sridhar Ramaswamy on 700+ LLM enterprise use cases,ok,가장 큰 변화는 스노우플레이크가 '다른 회사보다 10년이나 5 년 앞서 있는 제품을 가지고 있다'는 생각에서 벗어나,transcripts/channels/Weights_&_Biases/Snowflake’s_CEO_Sridhar_Ramaswamy_on_700+_LLM_enterprise_use__WUJIrkb3sow.md
88,B,Weights & Biases,Snowflake’s CEO Sridhar Ramaswamy on 700+ LLM enterprise use cases,ok,"2023년에도 마찬가지로, 기초 모델의 작동 방식, 수정 방법, 변경 방법에 대한 전문 지식은 모든 진지한 데이터 기업에 필수적인 기본 기술이라고 생각합니다.",transcripts/channels/Weights_&_Biases/Snowflake’s_CEO_Sridhar_Ramaswamy_on_700+_LLM_enterprise_use__WUJIrkb3sow.md
88,B,Weights & Biases,Snowflake’s CEO Sridhar Ramaswamy on 700+ LLM enterprise use cases,ok,"수백 개의 애플리케이션이 운영 중이고, 천 개가 넘는 애플리케이션이 구현 중입니다.",transcripts/channels/Weights_&_Biases/Snowflake’s_CEO_Sridhar_Ramaswamy_on_700+_LLM_enterprise_use__WUJIrkb3sow.md
88,B,Weights & Biases,Snowflake’s CEO Sridhar Ramaswamy on 700+ LLM enterprise use cases,ok,의료 서비스 제공업체인 Elance는 챗봇을 사용하여 플랜에 대한 질문에 답변하고 있습니다.,transcripts/channels/Weights_&_Biases/Snowflake’s_CEO_Sridhar_Ramaswamy_on_700+_LLM_enterprise_use__WUJIrkb3sow.md
88,B,Weights & Biases,Snowflake’s CEO Sridhar Ramaswamy on 700+ LLM enterprise use cases,ok,프로젝트는 시작부터 완료까지 3개월에서 6개월이 걸립니다.,transcripts/channels/Weights_&_Biases/Snowflake’s_CEO_Sridhar_Ramaswamy_on_700+_LLM_enterprise_use__WUJIrkb3sow.md
89,B,Weights & Biases,The $2B Company Cutting AI Costs By 60% | Tuhin Srivastava,ok,저희는 2000년과 2022년 사이에 1 년 만에 4개 제품 중 3개를 단종시켰습니다.,transcripts/channels/Weights_&_Biases/The_$2B_Company_Cutting_AI_Costs_By_60%_Tuhin_Srivastava__QJUsxm1Nmos.md
89,B,Weights & Biases,The $2B Company Cutting AI Costs By 60% | Tuhin Srivastava,ok,"음, 보세요, 저희는 지금 110명이에요. 저희는 다음 주에 회사 워크숍이 있어요. 음, 저희는 6 개월마다 그렇게 합니다.",transcripts/channels/Weights_&_Biases/The_$2B_Company_Cutting_AI_Costs_By_60%_Tuhin_Srivastava__QJUsxm1Nmos.md
89,B,Weights & Biases,The $2B Company Cutting AI Costs By 60% | Tuhin Srivastava,ok,저희는 99.999%의 높은 가용성을 자랑스럽게 생각합니다.,transcripts/channels/Weights_&_Biases/The_$2B_Company_Cutting_AI_Costs_By_60%_Tuhin_Srivastava__QJUsxm1Nmos.md
89,B,Weights & Biases,The $2B Company Cutting AI Costs By 60% | Tuhin Srivastava,ok,다시 쓰는 것은 업무의 일부입니다.,transcripts/channels/Weights_&_Biases/The_$2B_Company_Cutting_AI_Costs_By_60%_Tuhin_Srivastava__QJUsxm1Nmos.md
89,B,Weights & Biases,The $2B Company Cutting AI Costs By 60% | Tuhin Srivastava,ok,사람들이 폐쇄적인 환경에서 개방적인 환경으로 옮겨가는 이유가 바로 이것입니다,transcripts/channels/Weights_&_Biases/The_$2B_Company_Cutting_AI_Costs_By_60%_Tuhin_Srivastava__QJUsxm1Nmos.md
90,B,Weights & Biases,The Startup Powering The Data Behind AGI,ok,we're over a billion last year,transcripts/channels/Weights_&_Biases/The_Startup_Powering_The_Data_Behind_AGI__X39OZndIWSY.md
90,B,Weights & Biases,The Startup Powering The Data Behind AGI,ok,So we're a little over 100 people.,transcripts/channels/Weights_&_Biases/The_Startup_Powering_The_Data_Behind_AGI__X39OZndIWSY.md
90,B,Weights & Biases,The Startup Powering The Data Behind AGI,ok,quality control actually is incredibly difficult,transcripts/channels/Weights_&_Biases/The_Startup_Powering_The_Data_Behind_AGI__X39OZndIWSY.md
90,B,Weights & Biases,The Startup Powering The Data Behind AGI,ok,trying to generate revenue. We're trying to generate data that will help AGI,transcripts/channels/Weights_&_Biases/The_Startup_Powering_The_Data_Behind_AGI__X39OZndIWSY.md
90,B,Weights & Biases,The Startup Powering The Data Behind AGI,ok,simply to make your model responses a lot longer and like doubled the number of emojis that you have,transcripts/channels/Weights_&_Biases/The_Startup_Powering_The_Data_Behind_AGI__X39OZndIWSY.md
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,"당시에는 사업 계획서도, 제품도, 고객도, 매출도 없었거든요.","transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,그래서 저는 알렉세이와 팀원들을 설득하여 모스크바에서 암스테르담으로 이사하도록 했습니다.,"transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,"예를 들어, 제가 회사 수익보다 Datadog에 더 많은 돈을 쓴 적도 있었어요.","transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,마치 회사 내에서 반란이 일어난 것 같았어요.,"transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,"우리는 올해를 1,000명에 더 가깝게 마무리할 것입니다.","transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,일반적으로 코드베이스에 포함되는 코드는 사람의 검토를 거칩니다.,"transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
91,B,Weights & Biases,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",ok,"그래서 만약 현재 그 수치가 50%라면, 6개월 안에 80%가 될 것으로 예상합니다.","transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
92,B,Zapier,Steal Zapier's AI Playbook for Accounting: How 8 People Run a $5B Operation,ok,"여기서 보시게 될 모든 것은 이 통화에 참여한 사람들이 만든 것입니다. 중앙 집중식 IT 팀도 아니고, 엔지니어 집단도 아닌, 회계 팀에서 실제로 업무를 수행하는 사람들입니다",transcripts/channels/Zapier/Steal_Zapier's_AI_Playbook_for_Accounting_How_8_People_Run_a__CxrrXKFn6cg.md
92,B,Zapier,Steal Zapier's AI Playbook for Accounting: How 8 People Run a $5B Operation,ok,"저희 회계팀은 현재 이메일 수신함, 월말 결산, 매입채무, 규정 준수 등 다양한 업무를 처리하는 150개 이상의 자동화 시스템과 에이전트를 운영하고 있습니다.",transcripts/channels/Zapier/Steal_Zapier's_AI_Playbook_for_Accounting_How_8_People_Run_a__CxrrXKFn6cg.md
92,B,Zapier,Steal Zapier's AI Playbook for Accounting: How 8 People Run a $5B Operation,ok,이러한 자동화를 통해 달성한 결과 중 하나는 월말 결산 기간이 25% 단축되었다는 것입니다.,transcripts/channels/Zapier/Steal_Zapier's_AI_Playbook_for_Accounting_How_8_People_Run_a__CxrrXKFn6cg.md
92,B,Zapier,Steal Zapier's AI Playbook for Accounting: How 8 People Run a $5B Operation,ok,"그 결과, 회계 전표 검토 시간이 약 12시간에서 2시간 미만으로 단축되었으며, 모든 알림은 규정 준수를 위해 Zapier 테이블에 저장됩니다.",transcripts/channels/Zapier/Steal_Zapier's_AI_Playbook_for_Accounting_How_8_People_Run_a__CxrrXKFn6cg.md
92,B,Zapier,Steal Zapier's AI Playbook for Accounting: How 8 People Run a $5B Operation,ok,저희는 회계와 관련된 어떤 사안에 대해서도 인간의 승인 절차 없이 인공지능이 최종 결정을 내리도록 허용하지 않습니다.,transcripts/channels/Zapier/Steal_Zapier's_AI_Playbook_for_Accounting_How_8_People_Run_a__CxrrXKFn6cg.md
93,B,Zapier,The Executive Blueprint for Responsible AI Governance: Practical Strategies for Leaders Responsible,ok,경영진의 85%가 2026년에 AI 관련 지출을 늘릴 계획이라고 답했습니다.,transcripts/channels/Zapier/The_Executive_Blueprint_for_Responsible_AI_Governance_Practi__-Y22OVH2w1o.md
93,B,Zapier,The Executive Blueprint for Responsible AI Governance: Practical Strategies for Leaders Responsible,ok,저희 조사 결과에 따르면 기업 리더 중 단 4%만이 올해 AI 거버넌스를 완전히 달성할 것으로 예상되었습니다.,transcripts/channels/Zapier/The_Executive_Blueprint_for_Responsible_AI_Governance_Practi__-Y22OVH2w1o.md
93,B,Zapier,The Executive Blueprint for Responsible AI Governance: Practical Strategies for Leaders Responsible,ok,가장 위험한 오해는 최첨단 모델을 처음부터 구축하는 것이 아니기 때문에 AI 감독 대상에서 제외된다고 믿는 것입니다.,transcripts/channels/Zapier/The_Executive_Blueprint_for_Responsible_AI_Governance_Practi__-Y22OVH2w1o.md
93,B,Zapier,The Executive Blueprint for Responsible AI Governance: Practical Strategies for Leaders Responsible,ok,"내부적으로는 문이 아닌 안전 난간을 설치하는 방식을 채택하고 있으며, 단계별 승인 시스템을 운영하고 있습니다.",transcripts/channels/Zapier/The_Executive_Blueprint_for_Responsible_AI_Governance_Practi__-Y22OVH2w1o.md
93,B,Zapier,The Executive Blueprint for Responsible AI Governance: Practical Strategies for Leaders Responsible,ok,"AI는 기존 데이터 관리 방식을 확장하지만, 탄탄한 기반이 없다면 AI는 단순히 자동화를 통해 규정 준수 부담을 가속화할 뿐입니다.",transcripts/channels/Zapier/The_Executive_Blueprint_for_Responsible_AI_Governance_Practi__-Y22OVH2w1o.md
94,B,Zapier,Zapier AI Showcase: 50 Million Tasks Delegated (The Best Use Cases),ok,고객님과 같은 약 40만 명의 고객이 AI와 Zapier를 사용하여 5천만 건 이상의 작업을 위임했습니다.,transcripts/channels/Zapier/Zapier_AI_Showcase_50_Million_Tasks_Delegated_(The_Best_Use___pGjirCLK9qE.md
94,B,Zapier,Zapier AI Showcase: 50 Million Tasks Delegated (The Best Use Cases),ok,저희 Zapier 또한 AI를 활용하여 운영 방식을 혁신했습니다,transcripts/channels/Zapier/Zapier_AI_Showcase_50_Million_Tasks_Delegated_(The_Best_Use___pGjirCLK9qE.md
94,B,Zapier,Zapier AI Showcase: 50 Million Tasks Delegated (The Best Use Cases),ok,현재까지 92개 고객 계정에 챗봇을 구현했습니다,transcripts/channels/Zapier/Zapier_AI_Showcase_50_Million_Tasks_Delegated_(The_Best_Use___pGjirCLK9qE.md
94,B,Zapier,Zapier AI Showcase: 50 Million Tasks Delegated (The Best Use Cases),ok,"챗봇 도입 첫 해에 해당 고객사의 전체 예약 건수 중 30%가 챗봇을 통해 이루어졌으며, 이를 통해 13만 4천 달러 이상의 매출을 올렸습니다.",transcripts/channels/Zapier/Zapier_AI_Showcase_50_Million_Tasks_Delegated_(The_Best_Use___pGjirCLK9qE.md
95,B,[EN] VlogMe AI,"The Business Impact of AI Agents: Use Cases, ROI, and Future-Proofing Your Enterprise",ok,I see some interest in specific industry applications.,"transcripts/2026-08-03/The_Business_Impact_of_AI_Agents_Use_Cases,_ROI,_and_Future-__vfQpQ2PwoEQ.md"
95,B,[EN] VlogMe AI,"The Business Impact of AI Agents: Use Cases, ROI, and Future-Proofing Your Enterprise",ok,Companies that have implemented AI agents report up to a 30% reduction in operational costs and significant improvements in customer retention rates.,"transcripts/2026-08-03/The_Business_Impact_of_AI_Agents_Use_Cases,_ROI,_and_Future-__vfQpQ2PwoEQ.md"
95,B,[EN] VlogMe AI,"The Business Impact of AI Agents: Use Cases, ROI, and Future-Proofing Your Enterprise",ok,"Many organizations report reductions of up to 50 in handling time, which directly translates to cost cost savings.","transcripts/2026-08-03/The_Business_Impact_of_AI_Agents_Use_Cases,_ROI,_and_Future-__vfQpQ2PwoEQ.md"
95,B,[EN] VlogMe AI,"The Business Impact of AI Agents: Use Cases, ROI, and Future-Proofing Your Enterprise",ok,My clear take is that addressing ethical considerations is not just a compliance issue.,"transcripts/2026-08-03/The_Business_Impact_of_AI_Agents_Use_Cases,_ROI,_and_Future-__vfQpQ2PwoEQ.md"
96,B,메타코드M,26 Years of Survival Keyword AX (Great AI Transformation): We’ll Tell You Everything in Just One ...,ok,AI 전환의 본질은 재설계다라는 말씀을 드릴 수 있습니다.,transcripts/2026-07-18/26_Years_of_Survival_Keyword_AX_(Great_AI_Transformation)_We__VRYJJJBqsDE.md
96,B,메타코드M,26 Years of Survival Keyword AX (Great AI Transformation): We’ll Tell You Everything in Just One ...,ok,어댑션 is not e펙트라는 말처럼 도입과 성과는 다르다.,transcripts/2026-07-18/26_Years_of_Survival_Keyword_AX_(Great_AI_Transformation)_We__VRYJJJBqsDE.md
