evidence_scope,tier,case_role,focal_firm,speaker,date,month,channel,title,source,lang,words,stance,cells_filled,demand_hits,supply_hits,value_sents,metric_sents,ai_linked_sents,mentions,url,file,n_tech_cur,prov_tech_cur,q_tech_cur,n_tech_fut,prov_tech_fut,q_tech_fut,n_tech_unspec,n_act_cur,prov_act_cur,q_act_cur,n_act_fut,prov_act_fut,q_act_fut,n_act_unspec,n_bnd_cur,prov_bnd_cur,q_bnd_cur,n_bnd_fut,prov_bnd_fut,q_bnd_fut,n_bnd_unspec,n_goal_cur,prov_goal_cur,q_goal_cur,n_goal_fut,prov_goal_fut,q_goal_fut,n_goal_unspec,usable,usable_reason,fit
full,C,expert_commentary,(초점 조직 불명),티타임즈TV,2026-08,2026-08,티타임즈TV,AI 에이전트 도입하려면 꼭 알아야 할 것 (이주환 스윗테크놀러지스 대표),keyword,ko,4131,neutral,5,5,5,8,4,78,Nike(1); Google(1),https://www.youtube.com/watch?v=7S5y1rwxIrw,transcripts/2026-08-03/AI_에이전트_도입하려면_꼭_알아야_할_것_(이주환_스윗테크놀러지스_대표)__7S5y1rwxIrw.md,27,4,프로세서를 만든 다음에 여기서 툴 중에 지금은 API를 제공하고 있다면 API 에이전트를 구현하는 것이 가장 효율적입니다.,7,4,그래서 굉장히 빠르고 쉽게 구현하면서도 토큰을 잡아먹는 하마와 같은 그런 에이전트가 아니라 비용 효율적이면서 우리가 여기서 여기까지 했던 것들의 시간과 비용을 거대하게 줄여 줄 수 있는 AAI는 결국은 그 회사의 레디스가 결정할 것인데 그것에 대한 어세스먼트는 정말 전문가에게 한번 받아보는 것이 좋습니다.,37,2,2,에이전트라는게 어느 정도 수준에서 얘가 무슨 과정을 거쳐서 나한테 출력을 주는지 요런 흐름을 이제 저희가 들어봤는데 그렇게 되면 지금 현 시점에서 우리가 얼마나 업무를 자동화할 수 있느냐 그렇게 해서 내 얼마나 내 업무를 효율화시킬 거냐에 대한게 지금 가장 많은 분들의 고민이니까 일단 얘가 아무 대답이나 하는 정도 말고 아까 말씀해신 100번 지키면은 100번 다 99번 이상 좋은 대답을 갖고 해 주는 정도의 수준 그리고 기업이나 이런 데서 서 야 이걸 내가 에…,0,0,,7,1,1,앵콜 방송 &gt;&gt; AI 에이전트 생태계라는 책을 써 주셔 갖고 제가 다 읽었는데 무려페이지입니다.,0,0,,1,0,0,,1,1,그럼 중간에 만들고 싶은 에이전트가 달라질 수도 있고 앞으로 1년 2년 AX의 로드맵이 많이 바뀔 수도 있습니다라고 말씀을 드리죠.,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),43
full,C,vendor_customer_story,(초점 조직 불명),Zapier,2025-11-14,2025-11,Zapier,"The New Creative Muse: Leveraging AI in Design, Writing, and Storytelling",channel,ko,6610,anti_washing,4,7,1,1,0,57,Google(6); Adobe(5); Shopify(2); Apple(2); Zapier(2),https://www.youtube.com/watch?v=-VG_jT-aVtc,"transcripts/channels/Zapier/The_New_Creative_Muse_Leveraging_AI_in_Design,_Writing,_and___-VG_jT-aVtc.md",2,2,이것이 바로 저희 자체 AI 전략입니다.,0,0,,4,1,1,"그는 뉴욕대 경영대학원 학장이었고, 저도 뉴욕대를 나왔는데, 지금은 인공지능 최고 설계자예요.",2,2,"녹음 파일은 2~3영업일 이내에 발송될 예정이며, 오늘 사용하신 링크를 통해 즉시 접속하실 수도 있습니다.",3,3,3,"AI가 도입되기 전에는 QA 팀이 여러 공급업체에게 다양한 결과물을 제공하도록 관리하는 역할을 했지만, 이제 AI 덕분에 토비가 언급한 QA 팀조차도 훨씬 효율적으로 작업할 수 있게 되었습니다.",0,0,,0,0,0,,0,0,,3,N,초점 조직 불명,42
full,A,vendor_selfpromo,AWS,AWS,2026-06-30,2026-06,AWS Events,AWS Summit Washington DC 2026 - Keynote | Amazon Web Services,channel,ko,9325,anti_washing,8,10,26,4,7,85,AWS(33); Amazon(16); Microsoft(4); Google(1); GitHub(1),https://www.youtube.com/watch?v=QGaPF8NsOE4,transcripts/channels/AWS_Events/AWS_Summit_Washington_DC_2026_-_Keynote_Amazon_Web_Services__QGaPF8NsOE4.md,16,4,이미 많은 고객들이 DevOps 에이전트의 효과를 경험하고 있습니다 .,7,4,"영국 국세청(HMRC)은 기존 데이터 센터에서 AWS로 이전하고 미래를 위한 디지털 기반을 재구축하는 데 4억 7,300만 파운드를 투자하고 있습니다.",30,6,4,Quick은 업무를 효율적으로 처리하는 새로운 방식입니다 .,1,1,"우리는 목적에 맞게 설계된 인프라, 현실 세계에서 작동하는 AI, 그리고 가이드라인 내에서 추론하고 계획하고 행동하는 에이전트에 대해 이야기했습니다.",3,2,2,"AWS Genesis Accelerator는 미국 에너지부 산하 국립 연구소, 연구 기관 및 민간 부문 파트너가 AI 기반 과학적 혁신을 AWS에서 구현할 수 있도록 최대 5천만 달러의 크레딧을 제공합니다.",3,3,하지만 약 700개의 컨소시엄 파트너와 수천 개의 연구팀이 있는 상황에서 컴퓨팅 자원 접근성과 클라우드 전문 지식은 여전히 ​​가장 큰 장벽으로 남아 있습니다.,2,1,1,그래서 저희는 Genesis 프로젝트와 에너지부의 전략적 이니셔티브를 지원하게 되어 영광입니다.,4,3,"현재 1,400만 명의 사용자가 120개 정부 서비스에서 하나의 로그인으로 이용하고 있으며, AI 에이전트가 여러 부서를 조율하여 한 부서에서 데이터를 가져와 다른 부서에서 신원을 확인하고, 또 다른 부서에서 거래를 완료하는 세상을 목표로 하고 있습니다.",7,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),42
full,B,expert_commentary,(초점 조직 불명),YTN 사이언스,2026-07,2026-07,YTN 사이언스,[최강기업] AI로 제조의 미래를 설계하다! 제조 AI 에이전트 전문기업 / YTN 사이언스,keyword,ko,1382,neutral,6,13,1,1,0,22,,https://www.youtube.com/watch?v=rh4ZJPJwlMs,transcripts/2026-07-21/[최강기업]_AI로_제조의_미래를_설계하다!_제조_AI_에이전트_전문기업_YTN_사이언스__rh4ZJPJwlMs.md,2,2,&gt;&gt; NP는 신경망 처리 장치로 인공지능 및 머신 러닝 알고리즘을 효율적으로 처리하도록 설계된 가속기라고 할 수 있는데요.,2,2,우리는 앞으로도 다양한 국산 반도체를 활용해서 한국형 에이전트 제조 플랫폼을 만들어 갈 계획입니다.,5,7,4,&gt;&gt; NP는 신경망 처리 장치로 인공지능 및 머신 러닝 알고리즘을 효율적으로 처리하도록 설계된 가속기라고 할 수 있는데요.,2,2,&gt;&gt; 첫 번째 일단 제가 궁금한 건 다양한 산업 분야 중에 왜필 제조업에 집중하게 되신 걸까요?,8,0,0,,1,1,&gt;&gt; 우리의 궁극적인 목표는 단순히 AI 솔루션을 만드는 회사가 아니라 AI가 산업을 스스로 진화시키는 자율 에이전트 생태계를 만드는 회사로 기억되는 것입니다.,0,0,0,,1,1,&gt;&gt; 우리의 궁극적인 목표는 단순히 AI 솔루션을 만드는 회사가 아니라 AI가 산업을 스스로 진화시키는 자율 에이전트 생태계를 만드는 회사로 기억되는 것입니다.,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),41
full,B,expert_commentary,(초점 조직 불명),MIT Corporate Relations,2026-07,2026-07,MIT Corporate Relations,Integrating Generative AI Into Business Strategy: Dr. George Westerman,keyword,ko,5739,washing,6,9,2,0,2,45,Amazon(3); Google(1); SAP(1); Adobe(1),https://www.youtube.com/watch?v=9RvWcXVaAng,transcripts/2026-07-31/Integrating_Generative_AI_Into_Business_Strategy_Dr._George___9RvWcXVaAng.md,8,4,"에릭이 딥러닝에 대해 많이 이야기했는데, 15년 전에는 정말 멋진 기술이었고 지금도 여전히 꽤 멋집니다.",5,4,"하지만 딥러닝에 대해 이야기하면서 10년 전쯤에 어떻게 등장했는지 알 수 있었는데, 정말 멋진 경험이었어요.",11,1,1,"저는 오랜 시간에 걸쳐 교육 과정을 설계해 왔고, 현재 필리핀에서 진행 중인 과정도 있습니다.",1,1,저희는 기업의 전체 보험 인수 프로세스를 바꾸거나 영업 및 고객 서비스를 컴퓨터에 맡기는 것과 같은 거대한 혁신을 찾고 있었습니다.,2,1,1,이러한 생성형 AI를 사용하면 최소한 공급업체들이 보장하는 한도 내에서 안전하게 정보를 보호할 수 있습니다.,1,1,저희는 기업의 전체 보험 인수 프로세스를 바꾸거나 영업 및 고객 서비스를 컴퓨터에 맡기는 것과 같은 거대한 혁신을 찾고 있었습니다.,0,0,0,,0,0,,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),41
full,B,expert_commentary,Cerebras,Cerebras,2026-03-03,2026-03,Cerebras,Arena Founder Anastasios Angelopoulos on AI Trends for 2026,channel,ko,1118,anti_washing,6,0,0,3,2,12,,https://www.youtube.com/watch?v=lVkZswKIZeY,transcripts/channels/Cerebras/Arena_Founder_Anastasios_Angelopoulos_on_AI_Trends_for_2026__lVkZswKIZeY.md,2,2,지시사항 준수 및 다중 턴은 사람들이 이러한 모델을 사용하고자 하는 에이전트 파이프라인을 나타내는 지표입니다 .,2,2,물론 이러한 에이전트는 Sirius와 같은 추론 제공업체와 함께 작동해야 합니다.,2,1,1,저희는 LLM 심사 위원과 같은 전문가들의 질문 이력을 분석하여 이러한 사용자를 식별합니다.,1,1,"소비자 인터페이스, 예를 들어 챗봇 같은 것을 사용하는 것보다는 소프트웨어 개발 워크플로에 통합하여 다단계 음악 에이전트를 개발하는 것이 더 중요합니다.",2,1,1,오픈 소스가 클로즈드 소스 음악을 완전히 이기려면 무엇이 필요하다고 생각하세요?,1,1,이러한 모델이 음악 분야에서 빠르게 작동하도록 하려면 오픈 소스 모델이 여전히 폐쇄형 모델에 비해 뒤처져 있거나 따라잡고 있는 추세가 있습니까?,7,0,0,,0,0,,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),41
full,B,expert_commentary,(초점 조직 불명),중소벤처기업부,2026-07,2026-07,중소벤처기업부,"작은 공장도 바로 적용 가능! 현장에서 검증된 AI 도입, 디지털 전환 공식🤖 (feat.스마트제조혁신3.0 전략)",keyword,ko,1364,neutral,6,6,0,0,2,14,,https://www.youtube.com/watch?v=mUAndx0F8I0,"transcripts/2026-07-30/작은_공장도_바로_적용_가능!_현장에서_검증된_AI_도입,_디지털_전환_공식🤖_(feat.스마트제조혁신3.0__mUAndx0F8I0.md",0,0,,1,1,"[음악] 어, 스마트 공장을 도입하려는 제조 기업을 어떻게 육상할 것인지, [음악] 기술을 개발하고 공급하는 그런 기술 기업들 어떻게 육상할 것인지, 그리고 그 두 개의 축을 서포팅하는 인프라는 어떻게 구성이 되었을지이 세 가지 축으로 [음악] 돼 있는데요.",0,1,1,아까 말씀하셨던 부분적 기능적 AI인데 저희 신사업 부분에 대해서 설계부터 품질 공급까지 저희가 할 수 있는 부분은 AI 확장을 이렇게해서 한 10열 개수 이상으로 확장을 좀 하려고 하고요.,12,4,조금 더 나아가서는 코아비스 GP들 만들어 가지고 어 질문을 했을 때 나에게 실시간으로 모든 정확한 정보가 나한테 와서 어떤 의사 결정이라든지 뭐 제조적인 판단하는데 있어서 어 시간의 어떤 딜레이 없이 바로바로 저희가 어 해 나갈 수 있는 그런 체제를 한 향후 한 2년까지 좀 어 만들어 보려고 &gt;&gt; 그럼 이제 어 마지막으로 스마트 공장 그리고 AXDX를 준비하고 하고 있는 중소 제조 기업분들께 한 말씀씩 부탁드리겠습니다.,3,1,1,아까 말씀하셨던 부분적 기능적 AI인데 저희 신사업 부분에 대해서 설계부터 품질 공급까지 저희가 할 수 있는 부분은 AI 확장을 이렇게해서 한 10열 개수 이상으로 확장을 좀 하려고 하고요.,2,2,그리고 또 그런 외부 전문가를 활용해서 기업의 그런 디지털 전환이나 인공지능 전환의 이런 수준 같은 것들을 좀 진단을 받아야 될 필요성이 또 있어요.,0,0,0,,2,2,저희가 2030년까지 중소 제조 기업분들의 AI 도입률을 1% 내외로 저희는 보고 있는데 [음악] 그 1% 수준의 AI 도입률을 10%로 끌어 올리는 걸 목표를 하고 있고요.,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),40
full,B,expert_commentary,(초점 조직 불명),IBM,2026-06-05,2026-06,IBM Technology,"The future of software engineering, tokenmaxxing and AI in higher education",channel,ko,5650,anti_washing,6,3,5,3,0,62,NVIDIA(9); IBM(4); Microsoft(2); Apple(2); Amazon(1),https://www.youtube.com/watch?v=EKULOf_Cy0w,"transcripts/channels/IBM_Technology/The_future_of_software_engineering,_tokenmaxxing_and_AI_in_h__EKULOf_Cy0w.md",4,3,이러한 LLM(법학 석사)들이 여전히 잘 해내지 못하는 것들이 바로 그런 것들입니다.,5,4,"이러한 아키텍처는 항상 알려져 있었지만, 이제 우리는 이러한 각 구성 요소와 에이전트에 지능이 있다는 것을 알고 있습니다.",15,3,3,"더 중요한 것은, IBM이 AI 기반 워크플로우가 사람이 주도하는 작업보다 생산성과 효율성이 더 좋고, 더 빠르고, 더 저렴한지 어떻게 측정할 수 있는지 알려주기를 바란다는 점입니다.",2,2,그리고 이러한 구성 요소 들을 어떻게 통합하고 조율할 것인가가 설계 단계에서 중요한 문제입니다.,2,1,1,"그리고 나중에 대화에서 파트너십에 대해 좀 더 자세히 이야기 나누고 싶지만, 저는 행정가, 교수, 교사, 학생 등 이 문제와 씨름하고 있는 다양한 그룹에 관심이 많습니다.",4,3,"오늘 함께해주신 분들은 AI 플랫폼 수석 연구원인 코와르 엘 맥그랄리, 자동화 및 AI 총괄 매니저인 닐 순다레스, 그리고 엔터프라이즈 AI 전환 리더인 투루 베나툴룸 선임 파트너입니다.",5,0,0,,0,0,,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),40
full,A,vendor_selfpromo,AMD,AMD,2026-01-07,2026-01,AMD,AMD at CES® 2026 Replay,channel,en,16560,washing,8,7,23,6,4,242,Microsoft(58); AMD(57); OpenAI(5); SK텔레콤(2); Arm(2),https://www.youtube.com/watch?v=ypSay3Ehxow,transcripts/channels/AMD/AMD_at_CES®_2026_Replay__ypSay3Ehxow.md,23,4,"For enterprise AI deployments, we have Instinct MI440X GPUs that deliver leadership training and inference performance in a compact 8-GPU server designed for easy use in today's existing data center infrastructure.",24,4,"For example, in biology, we hooked up GPT-5 to a wet lab setup and had humans described what the wet lab looked like, the model said here are a couple of ideas to try, the humans would go try it, and it actually produced a 79x, almost 100x-fold improvement in …",32,9,4,"AI PCs are starting to deliver real value across a wide range of everyday tasks, from content creation and productivity to intelligent personal assistants.",4,3,"It's already touching every major industry, whether you're going to talk about healthcare or science or manufacturing or commerce.",8,11,4,"And to keep up with this compute demand, you really need the entire ecosystem to come together.",2,2,"On behalf of the 30,000 AMDers around the world, we're proud to be building the future together with all of you because the world's most important challenges can only be solved by bringing the industry ecosystem together.",7,10,4,We trained a single unified vision language model to multitask using the AMD Developer Cloud with MI300X GPUs.,6,4,"And we believe, as we build these more complex models that are able to do autoregressive diffusion, and that are able to do text and image and audio and video all at the same time, this collaboration will allow us to significantly differentiate on cost and eff…",9,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),40
full,B,expert_commentary,SK텔레콤,전인구경제연구소,2026-07,2026-07,전인구경제연구소,소버린AI에 한국의 미래가 달렸습니다.,keyword,ko,942,neutral,6,2,1,2,2,31,SK텔레콤(8); SK(지주·그룹)(2); SK그룹(2); SK하이닉스(1); 업스테이지(1),https://www.youtube.com/watch?v=xduBTqb_mXM,transcripts/2026-07-22/소버린AI에_한국의_미래가_달렸습니다.__xduBTqb_mXM.md,4,3,세계 각국이 국내 인프라에 투자해서 경제를 발전시키고 데이터를 통해서 각 사업의 기술과 결합해서 활용하고 있잖아요.,5,4,기존에 A단 XK1이 중점을 줬었던 에이전트 역량과 수학 코딩 부분의 강점을 이어받았고 모델 크기 대비 출론 효율을 실용적인 수준까지 가져가기 위한 노력이 반영됐습니다.,10,1,1,"AI 대전환을 위해서 산업 경쟁력 강화 전력으로 업무 생산성 향상을 위한 A비즈, 기업 생산 공정 개선을 위한 제조 AI 솔루션, 크래프톤의 게임 AI를 통한 실시간 캐릭터 대화 및 자유행동 구현, AI 모델을 물리 행동 영역으로 확장한 휴먼노이드 로봇 기술 등 활용 분야를 이렇게 넓혀 나갈 수가 있어요.",0,0,,2,0,0,,1,1,SKT 컨소시엄의 중장기적 방향을 이어가고 있다라고 볼 수 있겠죠.,0,1,1,"모두의 AI 프로젝트는 사용자 중심, 전국민 무료, 나만의 AI 비서라는 목표로 연내 추진 중이에요.",2,2,2031년까지 예상되는 미국의 AI 데이터 센터 규모는요.,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),40
full,B,expert_commentary,Siemens,Siemens,2026-07-06,2026-07,Siemens,"Physical AI, Digital Twins, and the Future of Factory Operations | Siemens, AWS & Amazon Robotics",channel,ko,1990,neutral,6,1,1,2,2,15,Amazon(13); Siemens(9); AWS(1),https://www.youtube.com/watch?v=GAW048wxwGk,"transcripts/channels/Siemens/Physical_AI,_Digital_Twins,_and_the_Future_of_Factory_Operat__GAW048wxwGk.md",2,2,"그중 하나는 재고 관리를 담당하는 에이전트로, MES 파트너 및 ERP 파트너와 협력하여 재고 정확도 문제를 해결하고, 이를 통해 운전자본 비용 및 기타 여러 항목에서 수천만 달러의 절감 효과를 기대하고 있습니다.",1,1,"그리고 또 다른 중요한 점은 다양한 사용 사례에 따라 특정 데이터 세트가 필요하고, 이를 스마트하고 에이전트를 활용한 자동화된 방식으로 처리해야 한다는 것입니다.",1,1,1,"그중 하나는 재고 관리를 담당하는 에이전트로, MES 파트너 및 ERP 파트너와 협력하여 재고 정확도 문제를 해결하고, 이를 통해 운전자본 비용 및 기타 여러 항목에서 수천만 달러의 절감 효과를 기대하고 있습니다.",1,1,그러면 디지털 트윈과 함께 복제된 설계도를 만들어 다른 공장에서 더욱 확장 가능한 솔루션을 구현할 수 있게 됩니다.,2,3,3,"그중 하나는 재고 관리를 담당하는 에이전트로, MES 파트너 및 ERP 파트너와 협력하여 재고 정확도 문제를 해결하고, 이를 통해 운전자본 비용 및 기타 여러 항목에서 수천만 달러의 절감 효과를 기대하고 있습니다.",0,0,,0,1,1,"품질 감지는 컴퓨터 비전과 물리적 AI를 사용하여 결함을 감지하고, 에이전트를 통해 이러한 결함을 해결하도록 유도하는 또 다른 방법입니다.",0,0,,2,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),40
