file,title,channel,source,lang,month,words,url,aut_level,aut_scope,aut_impact,aut_future,aut_total,aut_hits,aug_level,aug_scope,aug_impact,aug_future,aug_total,aug_hits,dat_level,dat_scope,dat_impact,dat_future,dat_total,dat_hits,aitf_sum,cell_paper,cell_relative,aut_evidence,aug_evidence,dat_evidence
transcripts/2026-07-18/계속되는_AI_도입_실패.._95%_기업이_사업_전략에서_놓치는_'이것'은_KBS_Life_20260214___YDaz_aZaSQE.md,계속되는 AI 도입 실패.. 95% 기업이 사업 전략에서 놓치는 '이것'은? | KBS Life 20260214 방송,엔토피아,keyword,ko,2026-07,3047,https://www.youtube.com/watch?v=YDaz_aZaSQE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,L-L-L,L-L-L,,,그러면 이거는 &gt;&gt; 편의점 비즈니스냐 AI 비즈니스냐 이런 개념으로 이제 보는 시대가 왔다라 데이터 기반이니까. &gt;&gt; 예. 결국에는 이제 AI가 그 산업에 있었던 혹은 그 산업에서 던져지지 않았던 질문들을 풀어내는 상황들을 AI가 이제 비즈니스를 해결하고 있다. 비즈니스 문제를 해결하고 있다. 이렇게 표현하는게 저는 되게 적확한 거 아닐까 생각합니다. 그 산업에서 사실은 정의되지 않은 질문들도 있어요.
transcripts/2026-07-18/아는_순간_기회가_열린다!_제조업_AI_전환_완전_정복_TALK_쏘는_M.AX__FaMWb3JuvbI.md,아는 순간 기회가 열린다! 제조업 AI 전환 완전 정복 | TALK 쏘는 M.AX,한국산업단지공단,keyword,ko,2026-07,2916,https://www.youtube.com/watch?v=FaMWb3JuvbI,2,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,L-L-L,L-L-L,DX는 어 자동화. &gt;&gt; 음. &gt;&gt; AX는 자율화. &gt;&gt; 아. &gt;&gt; 예. &gt;&gt; 그래서 자동화는 우리가 이제 정해진 패턴이 있고 그 패턴대로 어 생산 공정이 움직이고 &gt;&gt; 네. 업무가 움직이고 하는 거라면 자율화는 그렇게 하더라도 중간중간에 사람이 하는 업무들이 생길 수밖에 없습니다.,,
transcripts/2026-07-18/제조업_AX의_골든_타임_⏰_중요한_것은_AI_도입보다_이것!_📢_IT슈다_EP._제조__iAbE9YXnbqA.md,제조업 AX의 골든 타임 ⏰ 중요한 것은 AI 도입보다 이것?! 📢 IT슈다 EP. 제조,삼성SDS and KASMO 인공지능혁신추진단,keyword,ko,2026-07,7100,https://www.youtube.com/watch?v=iAbE9YXnbqA,2,0,0,1,3,7,0,0,0,0,0,0,3,0,0,3,6,11,9,L-L-L,L-L-H,성공적인 DX 경험이 있던지라 자신만만 했던 저희들 자동화나 디지털 기반 공정 관리라면 이미 경험이 있으니 걱정할 것도 없다 싶었는데 AX는 또 다른 영역인 거 같더라고요.,,"그래서 병목의 개념은 아 [콧방귀] 데이터 표준화에서 좀 한번 찾아봐야 되지 않을까 뭐 이렇게 생각을 합니다. &gt;&gt; 아 그렇군요. 이제 뭐 데이터의 중요성에 대해서 말씀을 해 주셨습니다. &gt;&gt; 어, 우리 김재현 프로님께도 좀 질문을 드리고 싶은게 우리나라에 뭐 제조업이 많은 분야가 있지만 그래도 좀 경쟁력을 갖고 있는 제주업은 좀 고관여 제품이라고 할까요?"
transcripts/2026-07-18/중국_AI_베끼기_미국은_알고도_놔둔다_문샷_kimi_K3_빅테크_반도체_메모리_전략__caP-N91YjLY.md,중국 AI 베끼기 미국은 알고도 놔둔다? 문샷 kimi K3 빅테크 반도체 메모리 전략,엔지니어TV,keyword,ko,2026-07,2138,https://www.youtube.com/watch?v=caP-N91YjLY,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,1,3,L-L-L,L-L-L,"보이지만 사실은 임금 차이가 엄청 크고요 중국의 임금이 늘어나고, 어떻든 양쪽 다 문제는 뭐냐하면 인구가 구조적 한계가 있습니다 한국도 심각하죠 물리적 노동의 한계를 극복하기 위한, 생산성을 폭발적으로 끌어올려야 되는 거죠 요런 전반적인 이야기들의 좀 황당한 이야기 편이 일론 머스크가 계속 이야기하는 부분입니다 일하지 않아도 된다 생산성이 극대화될 것이다 로봇이 다 일을 할 것이다 라는 거 AI 기반의 무인 자동화와 물리적 로봇이 유일한 돌파구라는 겁니다 미국, 중국, 인류적 관점에서 보면 만약 이 레이스에 뒤쳐지는 쪽은 국가적 생",,"미리 빼돌렸다, 아니면 그거를 넘어섰다 이런 이야기들이 있더라고요 공식적이진 않습니다 이제 벤치마크 같은 경우에 특정한 기능들을 이제 하기 때문에 실제 역량과 차이점이 있을 수 있죠 사실 중국 모델의 특징은 뺏기고 최적화하기 때문에 시험 범위를 알고 문제를 푸는 것 같은 강점을 보인다 라는 겁니다 그러니까 공개된 벤치마킹 데이터를 정밀하게 리버스 엔지니어링하고 특정 영역, 코드 생성, 긴 텍스트 유지 같은 학습 데이터셋에 집중 투입해서 사실은 뭐 상업적 용도로 보면 최적화되게 만드는 거죠 돈이 되게 만드는 건데 그 뜻은 단기적으로 "
transcripts/2026-07-18/지금_세계에서_AI_제일_잘_쓰는_기업들의_공통점ㅣ지식인초대석_EP.78_(장진석_파트너)__3FW8c5T7fik.md,지금 세계에서 AI 제일 잘 쓰는 기업들의 공통점ㅣ지식인초대석 EP.78 (장진석 파트너),지식인사이드,keyword,ko,2026-07,4633,https://www.youtube.com/watch?v=3FW8c5T7fik,2,0,3,1,6,5,1,0,0,0,1,1,0,0,0,0,0,0,7,L-L-L,H-L-L,자동화가 꽤 많이 진전되어 있고 현장의 작업자가 많이 빠져 있어요. 자동화가 그 정도로 진전되어 있는 회사조차도 마진이 아직 2%밖에 안 되고 있는 상황인 거고 여기서 조금이라도 더 생산성을 개선을 하기 위해서 이런 피지컬 AI 단계로까지 진입을 한 케이스입니다. 다시 아까 얘기로 좀 돌아가면 잘하고 있는 업체들이 더 적극적이고 더 열심히 나서고 있어요.,그다음에 회사의 내부에서 메일에서 오가하고 있는 여러들을 모아 가지고 뭐 추려 주는 기능 이런 것들을 다 모은 일종의 나만의 어시스턴트 같은 거 그걸 지금 만들고 있습니다.이 Q007 영화 보셨나요? 아 그큐입니다. &gt;&gt; 그큐입니다. &gt;&gt; 007에게 무기를 만들어 &gt;&gt; 주는 &gt;&gt; 너무 우리 옛날 사람인 거 티나는 거 아닙니까? [웃음] 그 BCG예요. 그래서 미국과 호주 중심으로 먼저 지금 전개를 하고 있고 곧 전 세계로 확산될 걸로 예정이 되어 있습니다.,
transcripts/2026-07-18/💡_AX란_무엇인가_직접_해본_스타트업_대표가_알려주는_AI_전환의_모든_것_EP.2_Vibers.AI_신재__cRfy_RXX5WA.md,💡 AX란 무엇인가? 직접 해본 스타트업 대표가 알려주는 AI 전환의 모든 것 | EP.2 Vibers.AI 신재인 대표 | [한국의 AI 리더들],카카오벤처스 Kakao Ventures,keyword,ko,2026-07,3041,https://www.youtube.com/watch?v=cRfy_RXX5WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/2026-07-21/AI_&_AX_Automation_Explained_How_AI-Native_Companies_Transfo__yVDDB4XAP_Y.md,AI & AX Automation Explained | How AI-Native Companies Transform Business | Nam Dae-hyun (TreeSoop),Artıfısıal,keyword,en,2026-07,11819,https://www.youtube.com/watch?v=yVDDB4XAP_Y,3,2,0,0,5,22,0,0,0,0,0,0,3,1,0,3,7,28,12,L-L-L,H-L-H,I think that was a really uh insightful uh sessions and I think uh guys we all uh learned not only what uh AI automation uh is but also we learned uh how AI transformation or AX uh can actually be applied uh in in a real business right so yeah I hope everyone found this uh session valuable now let's,,Sometimes I record the video or sometimes I record this audio and I just like yeah throw this kind of like files to the to the AIPM then [clears throat] AIPM they make the single source of truth document right yeah SSOT and based on that why the once they make it the timeline agent they they see the
transcripts/2026-07-21/AI_Is_Everywhere._The_Agentic_Organization_Isn’t—Yet__uqVT-2OOToo.md,AI Is Everywhere. The Agentic Organization Isn’t—Yet,McKinsey & Company,keyword,ko,2026-07,2660,https://www.youtube.com/watch?v=uqVT-2OOToo,0,0,0,0,0,0,2,0,0,2,4,2,0,0,0,0,0,0,4,L-L-L,L-H-L,,"물론 이러한 기술들이 더 이상 필요하지 않다는 것은 아니지만, AI가 증강된 세상에서는 에이전트의 도움을 받아 훨씬 더 많은 작업을 수행할 수 있게 될 것입니다. 따라서 우리에게 더욱 필요한 것은 인간 리더가 제공할 수 있는 감독, 판단, 문제 해결 능력, 운영 능력입니다. 이러한 모든 능력 위에 인간 리더가 덧입혀줄 수 있는 역량 말입니다.",
transcripts/2026-07-21/AI_Transformation_Leader_(AB-731)_-_Full_Course_-_Pass_The_E__Ox0m3iJG57M.md,AI Transformation Leader (AB-731) - Full Course - Pass The Exam!,Citizen Developer and Nathan Rose,keyword,ko,2026-07,10042,https://www.youtube.com/watch?v=Ox0m3iJG57M,1,0,1,0,2,2,4,1,3,4,12,77,2,2,0,4,8,12,22,L-H-L,L-H-H,"예를 들어 제가 채팅을 하거나, 파워 오토메이트 흐름이나 다른 자동화 기능처럼 시스템 내의 어떤 요소가 트리거를 작동시킬 때 작동합니다. 그리고 이러한 기능들은 종종 다른 도구(API라고 함)나 다른 데이터 소스와 통합되어 작업을 수행하는 데 도움을 줍니다. 네, 생산성을 향상시킬 수 있지만, 만능 생산성 도구는 아닙니다. 에이전트는 워크플로 프로세스의 일부로 하나 또는 여러 시스템에 걸쳐 특정 작업을 수행하기 위한 매우 특정한 도구입니다.","그러한 영역이 바로 코파일럿 스튜디오의 영역입니다. 그리고 앞서 말씀드린 것처럼, 이제 Azure 기능과 Foundry 기능에 대해 더 자세히 살펴보겠습니다. 바로 이 부분에서 에이전트와 관련하여 전문가 수준의 코드 맞춤 설정이 가능합니다. 그래서. 예. 간단히 말해서, M365 내에서 개인 생산성이나 팀 생산성 향상을 위한 에이전트가 필요한 경우라면, 그 범위가 바로 M365 Copilot 에이전트의 한계입니다.","네, 데이터 품질에 대해 말씀드리겠습니다. 이 부분에 대한 질문이 예상됩니다. 왜냐하면 모든 AI는 다음 토큰을 예측하는 것이기 때문입니다. 여러분의 에이전트는 일반 웹 데이터 또는 특정 비즈니스 데이터에 기반을 둘 것입니다. 따라서 이와 관련된 과제를 이해해야 합니다. 올바른 데이터에 접근할 수 있습니까 ? 그렇지 않으면, 다시 말하지만, 다음 토큰을 예측하는 데 그칠 뿐입니다."
transcripts/2026-07-21/AI_Transforms_Health_Care_Artificial_Intelligence_The_Future__wD1qn2i3Wb4.md,AI Transforms Health Care | Artificial Intelligence: The Future of Medicine & Health Care Is Here,Stanford Health Care,keyword,ko,2026-07,3943,https://www.youtube.com/watch?v=wD1qn2i3Wb4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,L-L-L,L-L-L,,,"우리가 관리하는 데이터 웨어하우스에는 이러한 데이터가 약 12,200개의 IT 시스템에 분산되어 있습니다. 이 모든 데이터를 하나의 일관된 구조로 통합해야 합니다. 개념적으로 통합할 수 있다고 하더라도 두 가지 중요한 사실이 있습니다. 첫째, 데이터 주체가 존재하지 않습니다. Tri-Valley, 500p 또는 300p 시스템, 보험사, 심지어 환자 본인조차도 데이터를 선택할 수 없습니다."
"transcripts/2026-07-21/AI_isn’t_digital_transformation,_and_leaders_need_to_underst__eZ1NizUx9U4.md","AI isn’t digital transformation, and leaders need to understand why",IBM,keyword,ko,2026-07,5871,https://www.youtube.com/watch?v=eZ1NizUx9U4,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,L-L-L,L-L-L,"저희는 종종 업무 흐름을 자동화하려는 고객들과 협업합니다. 그들은 방대한 워크플로우를 가지고 있는데, ""세상에, 에이전트 기반 AI라니! 이 구성 요소, 저 구성 요소 , 또 다른 구성 요소를 에이전트로 대체할 수 있겠어 .""라고 말합니다. 그리고 전체적인 워크플로는 상담원들이 그 작업을 수행한다는 점을 제외하면 완전히 똑같을 것입니다 .",,
"transcripts/2026-07-21/AI_도입,_도입만_하면_끝일까_(김유신_상무)__GiFlOiikYso.md","AI 도입, 도입만 하면 끝일까? (김유신 상무)",티타임즈TV,keyword,ko,2026-07,3145,https://www.youtube.com/watch?v=GiFlOiikYso,2,1,3,0,6,4,0,0,0,0,0,0,2,0,0,0,2,4,8,L-L-L,H-L-L,당연히 운영 비용이 ML가 없다면 증가될 수밖에 없고 ML스 도입 이후에는 자동화와 효율성 때문에 오히려 비용이 절감될 수 있다. 그다음 또 하나 중요한 점은 이제 배포 주기인데요. 기업에서 모델이 나와 가지고 그 모델을 업데이트하는 주기가 3개월 또는 6개월 또는 1년마다 한 번씩이야 그러면 조금 심각하지 않을 수 있어요.,,앞서 이제 지난 시간에 데이터 이야기를 하다가 데이터 플랫폼 얘기도 말씀을 드렸었는데요. ML스도에 ML스의 어떤 기업 문화나 활용 방안이나 이런 것들 있겠지만 ML스 시스템 또는 ML스 플랫폼이라는 것들을 도입을 해야 되잖아요. 뭘 도입한다 그러면 늘 기업의 입장에서는 또 돈이야. 또 돈을 써야 돼라고 생각할 수밖에 없습니다. 저도 마찬가지고요. 이제 그래서 MR스 도입 이전과 이후를 어떤 효과가 있는가라는 부분들도 살펴보면 좋을 것 같은데요.
transcripts/2026-07-21/AI_도입_지원금_2억_원_AX_지원사업_핵심만_정리했습니다__8gDnDY1cTtY.md,AI 도입 지원금 2억 원? AX 지원사업 핵심만 정리했습니다,유일한 기업전략,keyword,ko,2026-07,1805,https://www.youtube.com/watch?v=8gDnDY1cTtY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/2026-07-21/AI_도입한_기업_90%가_사실상_돈만_날리고_있는_이유_(맥킨지_보고서)_(The_state_of_AI_i__dyfhWRT2xxU.md,AI 도입한 기업 90%가 사실상 돈만 날리고 있는 이유 (맥킨지 보고서) (The state of AI in 2025 by Mckinsey Insights Nov. 2025),First Class Insight — Curated the World's best,keyword,ko,2026-07,799,https://www.youtube.com/watch?v=dyfhWRT2xxU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/2026-07-21/APO_GAIA_Podcast_Korea’s_AI_Policy_and_Manufacturing_AX_with__LogtwSzSdWw.md,APO GAIA Podcast | Korea’s AI Policy and Manufacturing AX with MOTIR,Asian Productivity Organization,keyword,ko,2026-07,1732,https://www.youtube.com/watch?v=LogtwSzSdWw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/2026-07-21/Enterprise_strategies_for_agentic_AI_adoption_in_2026_and_be__B4WgQotMVmE.md,Enterprise strategies for agentic AI adoption in 2026 and beyond,Vertesia,keyword,en,2026-07,11088,https://www.youtube.com/watch?v=B4WgQotMVmE,2,1,1,2,6,14,2,3,2,3,10,12,1,1,0,0,2,3,18,L-H-L,H-H-L,"So just a quick intro, it's clear that one of the most transformative shifts happening in financial services right now is the evolution of AI behind basic chat interactions and simple automation to the emergence of sophisticated autonomous decision-making agents.",Uh that's an acronym for retrieval augmented generation. Um so if you were to think you know if you follow the Iron Man movies this is our Jarvis. Um you know almost uh so that is beginning to roll out with uh several teams now.,And I think to a degree there's some of that true when you're looking at um preparing data infrastructure and so forth.
transcripts/2026-07-21/From_UX_to_AX_Why_Agent_Experience_is_the_Next_Frontier_in_B__VC6nM0t-bUw.md,From UX to AX: Why Agent Experience is the Next Frontier in Business AI,Microsoft Developer,keyword,ko,2026-07,1379,https://www.youtube.com/watch?v=VC6nM0t-bUw,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,L-L-L,L-L-L,,,"그리고 당신은 멋진 정장 4벌을 입었든 아니든, 거기에 앉아서 비정형 데이터를 이해시키려고 애쓰게 될 겁니다. 하지만 이제 단 한 줄로 상담원이 텍스트를 해석하도록 하세요. 이 파일에 있는 이름들이 뭔지 말해줘 . 응. 팔 . 응. 옥수수를 판매하는 우리 사업에 중요한 것은 무엇일까요? 팔. 그러니까 마치 마법의 물고기 잡기 시스템 같은 거죠. 응. 비즈니스 데이터를 분석하고, 구조를 만들고, 워크플로우를 통해 업무를 효율적으로 처리할 수 있도록 지원합니다. 워크플로우."
